VIN;Número de Lote;Origem;Modelo;Nome Cliente;Destino;Cidade;Estado
93YCARRO001001170;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;Mercantil Andreta de Veiculos Ltda;13420901, SP, Piracicaba, Sertaozinho, Estrada Piracicaba - Tupi s/n;Piracicaba;SP
93YCARRO001001171;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;Mercantil Andreta de Veiculos Ltda;13420901, SP, Piracicaba, Sertaozinho, Estrada Piracicaba - Tupi s/n;Piracicaba;SP
93YCARRO001001172;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;V MUCHIUTT CONCESSIONARIA DE AUTOS;SP, Presidente Prudente, AV JOAQUIM CONSTANTINO 1895;Presidente Prudente;SP
93YCARRO001001173;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;V MUCHIUTT CONCESSIONARIA DE AUTOS;SP, Presidente Prudente, AV JOAQUIM CONSTANTINO 1895, SALA 3;Presidente Prudente;SP
93YCARRO001001174;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;V MUCHIUTT CONCESSIONARIA DE AUTOS;SP, Presidente Prudente, AV JOAQUIM CONSTANTINO 1895, SALA 3;Presidente Prudente;SP
93YCARRO001001175;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;EURO RP VEICULOS LTDA;SP, Ribeirao Preto, AV MARIA DE JESUS CONDEIXA 1315;Ribeirao Preto;SP
93YCARRO001001176;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;SANTA EMILIA LLE FRANCE COMERCIAL DE VEICULOS E PECAS LTDA;13503183, SP, Rio Claro, Cidade Claret, Av Presidente Tancredo de Almeida Neves, 800;Rio Claro;SP
93YCARRO001001177;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;SANTA EMILIA LLE FRANCE COMERCIAL DE VEICULOS E PECAS LTDA;13503183, SP, Rio Claro, Cidade Claret, Av Presidente Tancredo de Almeida Neves, 800;Rio Claro;SP
93YCARRO001001178;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Estoril Santos;11050201, SP, Santos, Vila Mathias, Av. Washington Luiz, 21;Santos;SP
93YCARRO001001179;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Estoril Santos;11050201, SP, Santos, Vila Mathias, Av. Washington Luiz, 21;Santos;SP
93YCARRO001001180;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Estoril Santos;11050201, SP, Santos, Vila Mathias, Av. Washington Luiz, 21;Santos;SP
93YCARRO001001181;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_SaoBernadodoCampo;1, SP, Sao Bernardo do Campo;Sao Bernardo do Campo;PR
93YCARRO001001182;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;AJC VEICULOS E SERVICOS LTDA;9810250, SP, S. Bernardo do  Campo, Assunção, Av. João Firmino, 100;Sao Bernardo do Campo;SP
93YCARRO001001183;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001184;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001185;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001186;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001187;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001188;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001189;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001190;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001191;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001192;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001193;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001194;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001195;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001196;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001197;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001198;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001199;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001200;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001201;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001202;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001203;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001204;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Proeste Comercio de Veiculos e Peças Bauru Ltda.;09820135, SP, São Bernardo do Campo, Demarchi, Av. Nicola Demarchi, 1500;Sao Bernardo do Campo;SP
93YCARRO001001205;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;VILLE RIO PRETO COM DE VEICULO E PECAS;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;Sao Jose do Rio Preto;SP
93YCARRO001001206;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;VILLE RIO PRETO COM DE VEICULO E PECAS;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;Sao Jose do Rio Preto;SP
93YCARRO001001207;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;VILLE RIO PRETO COM DE VEICULO E PECAS;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;Sao Jose do Rio Preto;SP
93YCARRO001001208;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;VILLE RIO PRETO COM DE VEICULO E PECAS;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;Sao Jose do Rio Preto;SP
93YCARRO001001209;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;VILLE RIO PRETO COM DE VEICULO E PECAS;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;Sao Jose do Rio Preto;SP
93YCARRO001001210;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;VILLE RIO PRETO COM DE VEICULO E PECAS;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;Sao Jose do Rio Preto;SP
93YCARRO001001211;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Locadora_SaoJosedoRioPreto;1, SP, Sao Jose do Rio Preto;Sao Jose do Rio Preto;SP
93YCARRO001001212;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Itavema São José dos Campos - Serimbura;9852040, SP, São Bernardo do Campo, Cooperativa, Estrada Particular Eiji Kikuti 90;Sao Jose dos Campos;SP
93YCARRO001001213;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;Itavema São José dos Campos - Serimbura;9852040, SP, São Bernardo do Campo, Cooperativa, Estrada Particular Eiji Kikuti 90;Sao Jose dos Campos;SP
93YCARRO001001214;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;R Point Comercial De Automoveis Ltda;4260020, SP, São Paulo, Ipiranga, Av. Dr Ricardo Jafet, 1.301;Sao Paulo;SP
93YCARRO001001215;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001216;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001217;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001218;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001219;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001220;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001221;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001222;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001223;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001224;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001225;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001226;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001227;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001228;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001229;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001230;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001231;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001232;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;R Point Comercial De Automoveis Ltda;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001233;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;R Point Vila Prudente;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001234;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;R Point Vila Prudente;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001235;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;R Point Vila Prudente;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001236;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;R Point Vila Prudente;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001237;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;R Point Vila Prudente;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;Sao Paulo;SP
93YCARRO001001238;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Sinal France Nações Unidas;04795913, SP, SAO PAULO, VILA ALMEIDA, AV. das Nações Unidas , 21.612- Prédio 1;Sao Paulo;SP
93YCARRO001001239;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001240;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001241;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001242;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001243;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001244;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001245;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001246;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001247;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001248;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001249;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001250;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;CARRERA ACELERA;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;Sao Paulo;SP
93YCARRO001001251;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001252;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001253;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001254;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001255;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001256;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001257;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001258;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001259;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001260;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001261;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;COMERCIO DE VEICULOS OK NOBRE LTDA;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;Sao Paulo;SP
93YCARRO001001262;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;TSO BRASIL COMUNICAO EVENTOS LT E;9632050, SP, Sao Paulo, R GUMERCINDO FLEURY 70;Sao Paulo;SP
93YCARRO001001263;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001264;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001265;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001266;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001267;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001268;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001269;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001270;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001001271;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
